sura,ayat,dominant_topic,confidence
22,61,8,0.35964912
22,62,5,0.4473684
22,63,5,0.4919355
22,64,5,0.65322584
22,65,3,0.30341882
22,66,3,0.32978722
22,67,13,0.38586956
22,68,5,0.57407403
22,69,8,0.32812497
22,70,5,0.43617022
22,71,13,0.29807693
22,72,0,0.3068182
22,73,12,0.29098362
22,74,1,0.39423078
22,75,5,0.22340426
22,76,5,0.48809525
22,77,13,0.29807693
22,78,13,0.29679143
24,1,0,0.27192983
24,2,11,0.2852113
24,3,11,0.6741072
24,4,3,0.29310346
24,5,5,0.6891892
24,6,11,0.38586956
24,7,2,0.171875
24,8,13,0.23134328
24,9,1,0.171875
24,10,5,0.49038464
24,11,13,0.18303572
24,12,2,0.30597016
24,13,2,0.39423078
24,14,11,0.23134328
24,15,4,0.38059703
24,16,5,0.22340426
24,17,0,0.2037037
24,18,5,0.43617022
24,19,12,0.2847222
24,20,5,0.43617022
24,21,12,0.2579618
24,22,11,0.2990196
24,23,13,0.38059703
24,24,4,0.3690476
24,25,1,0.20192307
24,26,11,0.5625
24,27,11,0.3109756
24,28,5,0.25
24,29,9,0.33064517
24,30,11,0.2847222
24,31,11,0.43825302
24,32,11,0.3317757
24,33,12,0.2823276
24,34,0,0.30597016
24,35,12,0.29960316
24,36,9,0.2847222
24,37,4,0.33116883
24,38,10,0.41129032
24,39,9,0.22767857
24,40,8,0.36861315
24,41,5,0.39705884
24,42,5,0.6489362
24,43,12,0.32165608
24,44,8,0.32978722
24,45,9,0.22767857
24,46,0,0.25
24,47,13,0.43617022
24,48,2,0.29807693
24,49,1,0.171875
24,50,12,0.33116883
24,51,11,0.25
24,52,2,0.25
24,53,5,0.21527778
24,54,2,0.3976378
24,55,4,0.2689394
24,56,11,0.3690476
24,57,6,0.49038464
24,58,13,0.26179245
24,59,11,0.26068377
24,60,5,0.2113402
24,61,11,0.42219386
24,62,13,0.29360464
24,63,13,0.30341882
24,64,5,0.65760875
25,1,7,0.27192983
25,2,5,0.61585367
25,3,5,0.17816092
25,4,2,0.27192983
25,5,0,0.5865385
25,6,5,0.622807
25,7,2,0.23134328
25,8,13,0.40804598
25,9,3,0.3690476
25,10,9,0.4175258
25,11,8,0.30597016
25,12,3,0.27192983
25,13,3,0.25
25,14,13,0.3690476
25,15,13,0.35964912
25,16,12,0.32978722
25,17,12,0.41129032
25,18,3,0.23563218
25,19,12,0.5298508
25,20,13,0.36597937
25,21,13,0.23134328
25,22,7,0.22340426
25,23,4,0.32978722
25,24,6,0.25
25,25,8,0.29807693
25,26,5,0.39423078
25,27,8,0.27192983
25,28,4,0.4189189
25,29,1,0.27192983
25,30,12,0.32978722
25,31,10,0.18421052
25,32,4,0.25
25,33,7,0.20192307
25,34,12,0.35964912
25,35,13,0.32978722
25,36,3,0.39423078
25,37,3,0.23134328
25,38,3,0.48437497
25,39,3,0.41129032
25,40,1,0.21527778
25,41,13,0.43617022
25,42,12,0.55487806
25,43,13,0.48809525
25,44,1,0.29807693
25,45,3,0.25
25,46,13,0.4772727
25,47,8,0.4919355
25,48,7,0.38059703
25,49,1,0.23134328
25,50,1,0.5350877
25,51,7,0.22340426
25,52,11,0.43617022
25,53,9,0.49305555
25,54,5,0.41129032
25,55,13,0.32978722
25,56,7,0.48809525
25,57,11,0.48809525
25,58,5,0.38059703
25,59,5,0.55487806
25,60,5,0.25
25,61,5,0.27192983
25,62,8,0.35964912
25,63,11,0.26623377
25,64,3,0.14864865
25,65,7,0.28378376
25,66,6,0.48437497
25,67,13,0.28378376
25,68,12,0.33064517
25,69,7,0.32978722
25,70,5,0.4919355
25,71,4,0.60714287
25,72,4,0.25
25,73,0,0.6489362
25,74,13,0.39423078
25,75,6,0.27192983
25,76,13,0.3690476
25,77,12,0.5425532
26,2,0,0.7592592
26,3,13,0.4772727
26,4,5,0.20192307
26,5,5,0.22340426
26,6,2,0.39423078
26,7,9,0.29807693
26,8,1,0.28378376
26,9,5,0.5425532
26,10,12,0.4189189
26,11,7,0.38888887
26,12,2,0.2037037
26,13,2,0.25
26,14,4,0.4772727
26,15,0,0.3690476
26,16,7,0.6489362
26,17,1,0.38888887
26,18,3,0.49038464
26,19,11,0.32812497
26,20,12,0.57407403
26,21,13,0.30597016
26,22,10,0.4189189
26,23,7,0.640625
26,24,5,0.48809525
26,25,3,0.4772727
26,26,2,0.57407403
26,27,2,0.4189189
26,28,6,0.28378376
26,29,1,0.22340426
26,30,4,0.2037037
26,31,1,0.25
26,32,2,0.7261905
26,33,2,0.28378376
26,34,1,0.48809525
26,35,7,0.32812497
26,36,7,0.4189189
26,37,1,0.38888887
26,38,3,0.32812497
26,39,1,0.32352942
26,40,7,0.25
26,41,7,0.4473684
26,42,13,0.4772727
26,43,2,0.38888887
26,44,7,0.35416666
26,45,2,0.5425532
26,46,9,0.4772727
26,47,7,0.4772727
26,48,2,0.25
26,49,1,0.31443298
26,50,2,0.25
26,51,9,0.4189189
26,52,13,0.32978722
26,53,7,0.554054
26,54,0,0.4772727
26,55,6,0.32352942
26,56,1,0.38888887
26,57,9,0.57407403
26,58,6,0.48437497
26,59,13,0.48437497
26,60,3,0.7592592
26,61,13,0.49038464
26,62,10,0.25
26,63,9,0.29807693
26,64,13,0.38888887
26,65,13,0.4772727
26,66,0,0.25
26,67,1,0.28378376
26,68,5,0.5425532
26,69,0,0.25
26,70,2,0.25
26,71,2,0.7261905
26,72,4,0.32352942
26,73,10,0.38888887
26,74,2,0.48437497
26,75,2,0.4772727
26,76,2,0.70454544
26,77,7,0.32812497
26,78,10,0.57407403
26,79,9,0.25
26,80,0,0.38888887
26,81,3,0.617647
26,82,12,0.32812497
26,83,10,0.25
26,84,13,0.32812497
26,85,9,0.28378376
26,86,12,0.38888887
26,87,8,0.38888887
26,88,11,0.48437497
26,89,4,0.4772727
26,90,13,0.4772727
26,91,13,0.38888887
26,92,2,0.8243243
26,93,8,0.32812497
26,94,7,0.2037037
26,95,7,0.38888887
26,96,9,0.617647
26,97,1,0.57407403
26,98,7,0.4772727
26,99,0,0.38888887
26,100,13,0.4772727
26,101,4,0.4772727
26,102,13,0.4772727
26,103,1,0.28378376
26,104,5,0.5425532
26,105,2,0.38888887
26,106,3,0.25
26,107,10,0.38888887
26,108,2,0.25
26,109,11,0.32978722
26,110,2,0.25
26,111,4,0.32812497
26,112,2,0.2037037
26,113,13,0.38888887
26,114,4,0.617647
26,115,13,0.38888887
26,116,4,0.28378376
26,117,2,0.2037037
26,118,13,0.48437497
26,119,3,0.48437497
26,120,3,0.617647
26,121,1,0.4189189
26,122,5,0.5425532
26,123,2,0.617647
26,124,3,0.25
26,125,10,0.38888887
26,126,2,0.25
26,127,11,0.32978722
26,128,6,0.4189189
26,129,4,0.28378376
26,130,7,0.32812497
26,131,2,0.25
26,132,10,0.38888887
26,133,1,0.28378376
26,134,9,0.7592592
26,135,7,0.32812497
26,136,13,0.43617022
26,137,2,0.32352942
26,138,7,0.4583333
26,139,1,0.22340426
26,140,5,0.5425532
26,141,2,0.4772727
26,142,4,0.25
26,143,2,0.38888887
26,144,2,0.25
26,145,11,0.32978722
26,146,3,0.2037037
26,147,9,0.7592592
26,148,9,0.6891892
26,149,9,0.5865385
26,150,2,0.25
26,151,10,0.32812497
26,152,12,0.32812497
26,153,13,0.38888887
26,154,12,0.25
26,155,9,0.35964912
26,156,7,0.25
26,157,4,0.617647
26,158,1,0.32978722
26,159,5,0.5425532
26,160,2,0.38888887
26,161,3,0.25
26,162,10,0.38888887
26,163,2,0.25
26,164,11,0.29807693
26,165,11,0.32812497
26,166,3,0.25
26,167,1,0.20192307
26,168,4,0.25
26,169,13,0.32812497
26,170,13,0.4772727
26,171,11,0.4189189
26,172,3,0.32352942
26,173,8,0.3690476
26,174,1,0.28378376
26,175,5,0.5425532
26,176,2,0.38888887
26,177,3,0.4772727
26,178,2,0.38888887
26,179,2,0.25
26,180,11,0.32978722
26,181,3,0.171875
26,182,3,0.4772727
26,183,11,0.27192983
26,184,2,0.32812497
26,185,13,0.38888887
26,186,13,0.39423078
26,187,9,0.4189189
26,188,12,0.57407403
26,189,8,0.5865385
26,190,1,0.4189189
26,191,5,0.5425532
26,192,1,0.32812497
26,193,7,0.4772727
26,194,4,0.32812497
26,195,13,0.4772727
26,196,1,0.32812497
26,197,1,0.48437497
26,198,13,0.6891892
26,199,0,0.2037037
26,200,4,0.2037037
26,201,7,0.32812497
26,202,2,0.57407403
26,203,3,0.4772727
26,204,7,0.38888887
26,205,3,0.32812497
26,206,12,0.32352942
26,207,0,0.171875
26,208,3,0.32812497
26,209,13,0.48437497
26,210,1,0.32812497
26,211,3,0.25
26,212,1,0.4772727
26,213,2,0.171875
26,214,13,0.57407403
26,215,13,0.38888887
26,216,12,0.32812497
26,217,5,0.640625
26,218,8,0.32352942
26,219,3,0.38888887
26,220,5,0.48437497
26,221,1,0.25
26,222,0,0.4772727
26,223,0,0.171875
26,224,2,0.25
26,225,7,0.32812497
26,226,8,0.617647
26,227,12,0.33064517
27,1,0,0.5865385
27,2,7,0.38888887
27,3,11,0.60714287
27,4,11,0.29807693
27,5,4,0.25
27,6,5,0.49038464
27,7,7,0.4236111
27,8,13,0.2847222
27,9,5,0.554054
27,10,2,0.2090164
27,11,5,0.49038464
27,12,3,0.31443298
27,13,7,0.4189189
27,14,13,0.35964912
27,15,10,0.25
27,16,1,0.33116883
27,17,12,0.39423078
27,18,7,0.52597404
27,19,12,0.27952754
27,20,8,0.25
27,21,13,0.39423078
27,22,7,0.33064517
27,23,13,0.32978722
27,24,11,0.2847222
27,25,2,0.32978722
27,26,0,0.25
27,27,0,0.2037037
27,28,3,0.28378376
27,29,10,0.25
27,30,5,0.6489362
27,31,8,0.22340426
27,32,13,0.39423078
27,33,13,0.35964912
27,34,11,0.2847222
27,35,7,0.6891892
27,36,10,0.6319445
27,37,7,0.4552239
27,38,13,0.39423078
27,39,10,0.21527778
27,40,12,0.21257484
27,41,3,0.4189189
27,42,2,0.30597016
27,43,2,0.28378376
27,44,9,0.2852113
27,45,2,0.2847222
27,46,12,0.49038464
27,47,4,0.29807693
27,48,11,0.35964912
27,49,13,0.33116883
27,50,5,0.48809525
27,51,3,0.4189189
27,52,1,0.16935484
27,53,4,0.38888887
27,54,3,0.25
27,55,11,0.5425532
27,56,13,0.35964912
27,57,3,0.28378376
27,58,8,0.3690476
27,59,12,0.30597016
27,60,9,0.38888893
27,61,9,0.30341882
27,62,13,0.46551728
27,63,10,0.2228261
27,64,1,0.23563218
27,65,5,0.4473684
27,66,2,0.49038464
27,67,2,0.25
27,68,2,0.5350877
27,69,0,0.14864865
27,70,4,0.32978722
27,71,1,0.57407403
27,72,12,0.4189189
27,73,1,0.29807693
27,74,5,0.32812497
27,75,5,0.3690476
27,76,1,0.3690476
27,77,1,0.32812497
27,78,5,0.5425532
27,79,1,0.32812497
27,80,13,0.29807693
27,81,0,0.2847222
27,82,12,0.30597016
27,83,0,0.43617022
27,84,0,0.27192983
27,85,12,0.640625
27,86,3,0.2847222
27,87,13,0.33116883
27,88,8,0.2771739
27,89,12,0.33064517
27,90,9,0.27192983
27,91,13,0.35964912
27,92,12,0.40804598
27,93,5,0.25
28,2,0,0.7592592
28,3,7,0.27192983
28,4,11,0.43162397
28,5,13,0.39423078
28,6,7,0.4552239
28,7,13,0.2990196
28,8,7,0.5298508
28,9,11,0.23563218
28,10,4,0.33064517
28,11,7,0.22340426
28,12,11,0.29310346
28,13,1,0.27192983
28,14,10,0.23134328
28,15,13,0.35174417
28,16,5,0.38059703
28,17,10,0.3690476
28,18,2,0.2009804
28,19,13,0.34615386
28,20,7,0.25
28,21,3,0.35964912
28,22,12,0.4473684
28,23,11,0.34353742
28,24,9,0.2847222
28,25,11,0.2689394
28,26,13,0.38059703
28,27,11,0.26068377
28,28,13,0.25
28,29,9,0.31889766
28,30,7,0.3961039
28,31,4,0.28504673
28,32,4,0.25
28,33,4,0.48437497
28,34,2,0.30597016
28,35,7,0.30597016
28,36,2,0.23134328
28,37,12,0.46103898
28,38,12,0.24015749
28,39,3,0.28378376
28,40,7,0.32978722
28,41,13,0.3690476
28,42,8,0.25
28,43,12,0.26623377
28,44,9,0.22340426
28,45,0,0.2228261
28,46,12,0.26288658
28,47,13,0.26623377
28,48,7,0.23563218
28,49,12,0.33064517
28,50,12,0.46551728
28,51,1,0.25
28,52,10,0.32812497
28,53,0,0.28378376
28,54,13,0.38059703
28,55,4,0.3109756
28,56,10,0.4919355
28,57,7,0.17521368
28,58,3,0.3109756
28,59,7,0.26288658
28,60,3,0.27192983
28,61,10,0.23563218
28,62,4,0.3690476
28,63,13,0.49390247
28,64,13,0.38059703
28,65,13,0.38888887
28,66,0,0.13095239
28,67,4,0.29807693
28,68,12,0.35416666
28,69,12,0.48437497
28,70,5,0.5350877
28,71,12,0.37195122
28,72,8,0.40804598
28,73,8,0.35416666
28,74,4,0.48809525
28,75,2,0.33116883
28,76,10,0.36861315
28,77,11,0.40625003
28,78,12,0.3317757
28,79,11,0.3109756
28,80,4,0.33064517
28,81,13,0.4552239
28,82,12,0.3169643
28,83,13,0.41129032
28,84,12,0.3505747
28,85,12,0.44021744
28,86,13,0.35416666
28,87,13,0.26288658
28,88,5,0.2847222
29,2,4,0.4772727
29,3,1,0.32978722
29,4,8,0.32812497
29,5,5,0.29807693
29,6,11,0.30597016
29,7,4,0.5350877
29,8,9,0.2228261
29,9,4,0.640625
29,10,12,0.44607845
29,11,5,0.38888887
29,12,0,0.40804598
29,13,0,0.4175258
29,14,3,0.57216495
29,15,3,0.32978722
29,16,13,0.3690476
29,17,2,0.38586956
29,18,2,0.5865385
29,19,5,0.32812497
29,20,5,0.4236111
29,21,12,0.5425532
29,22,13,0.57258064
29,23,12,0.27192983
29,24,3,0.35416666
29,25,13,0.38257578
29,26,5,0.4473684
29,27,10,0.2771739
29,28,12,0.23134328
29,29,7,0.2113402
29,30,12,0.3690476
29,31,7,0.65322584
29,32,11,0.2847222
29,33,13,0.26288658
29,34,7,0.32978722
29,35,3,0.43617022
29,36,3,0.29310346
29,37,3,0.32978722
29,38,3,0.3961039
29,39,7,0.3109756
29,40,3,0.31889766
29,41,9,0.46551728
29,42,5,0.7261905
29,43,3,0.28378376
29,44,5,0.29807693
29,45,11,0.26623377
29,46,12,0.29310346
29,47,4,0.2113402
29,48,4,0.25
29,49,0,0.38059703
29,50,2,0.3961039
29,51,1,0.25
29,52,2,0.23134328
29,53,7,0.3109756
29,54,1,0.22340426
29,55,9,0.32978722
29,56,5,0.25
29,57,3,0.38888887
29,58,9,0.3785047
29,59,12,0.70454544
29,60,10,0.3109756
29,61,2,0.25
29,62,12,0.35964912
29,63,5,0.26623377
29,64,3,0.23134328
29,65,3,0.21527778
29,66,12,0.49038464
29,67,12,0.23563218
29,68,2,0.2847222
29,69,1,0.33064517
30,2,5,0.25
30,3,7,0.38888887
30,4,12,0.25
30,5,5,0.43617022
30,6,12,0.4189189
30,7,11,0.4189189
30,8,5,0.29310346
30,9,13,0.31889766
30,10,2,0.33064517
30,11,5,0.7592592
30,12,3,0.25
30,13,2,0.5350877
30,14,8,0.3690476
30,15,4,0.4189189
30,16,0,0.27192983
30,17,0,0.28378376
30,18,5,0.35964912
30,19,3,0.885965
30,20,2,0.22340426
30,21,3,0.24015749
30,22,3,0.43292683
30,23,3,0.33152175
30,24,3,0.36160716
30,25,3,0.35416666
30,26,5,0.32978722
30,27,5,0.8103449
30,28,13,0.4051095
30,29,12,0.3961039
30,30,12,0.25
30,31,11,0.25
30,32,13,0.29807693
30,33,12,0.25
30,34,12,0.3690476
30,35,4,0.28378376
30,36,7,0.52597404
30,37,3,0.26623377
30,38,11,0.33064517
30,39,4,0.25
30,40,5,0.33116883
30,41,13,0.23134328
30,42,13,0.3690476
30,43,8,0.5350877
30,44,8,0.41129032
30,45,4,0.6489362
30,46,3,0.33152175
30,47,12,0.2771739
30,48,12,0.24015749
30,49,1,0.25
30,50,3,0.49390247
30,51,3,0.32978722
30,52,13,0.39423078
30,53,0,0.2847222
30,54,5,0.44607845
30,55,8,0.49038464
30,56,8,0.2847222
30,57,12,0.32978722
30,58,1,0.18902439
30,59,0,0.2037037
30,60,1,0.25
31,2,0,0.640625
31,3,10,0.2037037
31,4,11,0.60714287
31,5,12,0.48437497
31,6,2,0.21527778
31,7,0,0.3169643
31,8,9,0.22340426
31,9,5,0.43617022
31,10,5,0.27952754
31,11,12,0.41129032
31,12,5,0.2228261
31,13,1,0.23134328
31,14,11,0.29310346
31,15,10,0.19158879
31,16,5,0.3505747
31,17,11,0.5909091
31,18,8,0.38059703
31,19,3,0.35964912
31,20,5,0.18303572
31,21,13,0.25
31,22,12,0.30597016
31,23,4,0.29310346
31,24,3,0.25
31,25,5,0.41129032
31,26,5,0.87500006
31,27,5,0.2771739
31,28,5,0.29807693
31,29,3,0.39705884
31,30,5,0.35964912
31,31,3,0.49456525
31,32,13,0.21478873
31,33,11,0.2414966
31,34,5,0.45491806
32,2,7,0.554054
32,3,10,0.23563218
32,4,13,0.39705884
32,5,5,0.84523815
32,6,5,0.3690476
32,7,3,0.14864865
32,8,13,0.30597016
32,9,12,0.35964912
32,10,6,0.25
32,11,13,0.33116883
32,12,12,0.3961039
32,13,4,0.23134328
32,14,0,0.26623377
32,15,12,0.26623377
32,16,4,0.39423078
32,17,13,0.57407403
32,18,4,0.52597404
32,19,4,0.16847827
32,20,7,0.48809525
32,21,0,0.33064517
32,22,1,0.26623377
32,23,13,0.41129032
32,24,8,0.25
32,25,3,0.2012987
32,26,3,0.2113402
32,27,1,0.38888887
32,28,13,0.20192307
32,29,7,0.4772727
33,1,5,0.33064517
33,2,5,0.3690476
33,3,12,0.70454544
33,4,11,0.3785047
33,5,5,0.33196723
33,6,11,0.4051095
33,7,6,0.4236111
33,8,7,0.48809525
33,9,7,0.2009804
33,10,0,0.16935484
33,11,8,0.554054
33,12,2,0.27192983
33,13,13,0.36160716
33,14,13,0.21527778
33,15,1,0.5425532
33,16,3,0.27192983
33,17,12,0.49305555
33,18,11,0.35964912
33,19,4,0.32042256
33,20,13,0.5157481
33,21,1,0.33064517
33,22,13,0.46103898
33,23,13,0.35964912
33,24,5,0.4236111
33,25,12,0.3109756
33,26,4,0.52597404
33,27,9,0.35416666
33,28,11,0.52298856
33,29,11,0.18421052
33,30,13,0.25
33,31,4,0.2228261
33,32,0,0.4473684
33,33,11,0.6627358
33,34,12,0.38586956
33,35,11,0.34114584
33,36,13,0.65322584
33,37,4,0.25
33,38,5,0.27192983
33,39,0,0.28378376
33,40,0,0.57407403
33,41,5,0.21527778
33,42,12,0.32978722
33,43,7,0.29807693
33,44,13,0.38888887
33,45,7,0.28378376
33,46,11,0.39423078
33,47,11,0.40625003
33,48,11,0.5862573
33,49,5,0.207483
33,50,11,0.49456525
33,51,11,0.25
33,52,5,0.640625
33,53,11,0.7129629
33,54,13,0.30597016
33,55,4,0.22340426
33,56,2,0.35964912
33,57,11,0.43162397
33,58,7,0.41129032
33,59,4,0.32978722
33,60,3,0.4189189
33,61,8,0.26623377
33,62,7,0.4772727
33,63,9,0.3690476
33,64,2,0.27192983
33,65,13,0.4189189
33,66,7,0.32978722
33,67,4,0.2847222
33,68,13,0.4189189
33,69,12,0.21527778
33,70,0,0.2771739
33,71,11,0.49509805
34,1,5,0.7857143
34,2,5,0.52597404
34,3,13,0.2852113
34,4,4,0.4473684
34,5,7,0.29807693
34,6,10,0.33116883
34,7,3,0.3505747
34,8,2,0.27192983
34,9,3,0.22767857
34,10,1,0.2113402
34,11,9,0.2847222
34,12,3,0.21913579
34,13,10,0.32042256
34,14,13,0.26288658
34,15,9,0.19158879
34,16,9,0.52298856
34,17,4,0.3690476
34,18,7,0.38586956
34,19,3,0.28504673
34,20,13,0.39423078
34,21,12,0.33116883
34,22,13,0.35416666
34,23,13,0.23831776
34,24,10,0.25
34,25,11,0.35964912
34,26,5,0.33064517
34,27,5,0.38059703
34,28,7,0.38059703
34,29,1,0.70454544
34,30,12,0.27192983
34,31,13,0.517094
34,32,13,0.2847222
34,33,4,0.2591241
34,34,3,0.35964912
34,35,11,0.57407403
34,36,12,0.622807
34,37,4,0.3169643
34,38,0,0.28378376
34,39,12,0.38586956
34,40,8,0.28378376
34,41,2,0.21527778
34,42,13,0.3109756
34,43,2,0.38257578
34,44,0,0.117021285
34,45,2,0.33064517
34,46,13,0.33196723
34,47,11,0.29807693
34,48,5,0.39423078
34,49,1,0.4189189
34,50,12,0.29310346
34,51,13,0.49038464
34,52,11,0.22340426
34,53,4,0.28378376
34,54,2,0.20192307
35,1,5,0.40625003
35,2,5,0.3505747
35,3,10,0.33116883
35,4,2,0.5425532
35,5,1,0.2012987
35,6,13,0.27192983
35,7,4,0.49038464
35,8,12,0.2689394
35,9,3,0.52298856
35,10,12,0.41393444
35,11,13,0.23831776
35,12,9,0.35826772
35,13,3,0.27952754
35,14,4,0.17816092
35,15,5,0.43617022
35,16,3,0.4189189
35,17,12,0.32352942
35,18,0,0.22611465
35,19,13,0.38888887
35,20,8,0.57407403
35,21,9,0.4772727
35,22,3,0.25
35,23,13,0.32812497
35,24,7,0.33152175
35,25,2,0.3961039
35,26,4,0.57407403
35,27,9,0.35826772
35,28,3,0.2990196
35,29,10,0.26288658
35,30,5,0.32978722
35,31,1,0.2228261
35,32,12,0.33152175
35,33,9,0.90298516
35,34,5,0.4473684
35,35,10,0.3690476
35,36,3,0.27192983
35,37,3,0.19318181
35,38,5,0.68269235
35,39,4,0.4508929
35,40,13,0.2852113
35,41,5,0.3961039
35,42,12,0.31443298
35,43,13,0.26068377
35,44,13,0.47196263
35,45,3,0.37295085
36,2,0,0.617647
36,3,1,0.28378376
36,4,8,0.4772727
36,5,5,0.640625
36,6,0,0.29807693
36,7,1,0.4189189
36,8,0,0.32812497
36,9,13,0.3690476
36,10,13,0.554054
36,11,13,0.26623377
36,12,8,0.38059703
36,13,7,0.4189189
36,14,2,0.39423078
36,15,2,0.39423078
36,16,1,0.32812497
36,17,13,0.32812497
36,18,4,0.35964912
36,19,10,0.32978722
36,20,7,0.25
36,21,10,0.28378376
36,22,5,0.32812497
36,23,13,0.3109756
36,24,13,0.57407403
36,25,0,0.25
36,26,12,0.48437497
36,27,6,0.25
36,28,7,0.32812497
36,29,2,0.4919355
36,30,12,0.48437497
36,31,13,0.640625
36,32,3,0.49038464
36,33,9,0.622807
36,34,9,0.25
36,35,5,0.2847222
36,36,8,0.48809525
36,37,5,0.35964912
36,38,13,0.35964912
36,39,3,0.38059703
36,40,3,0.554054
36,41,3,0.38888887
36,42,3,0.32812497
36,43,3,0.48809525
36,44,12,0.32978722
36,45,3,0.28378376
36,46,13,0.2990196
36,47,1,0.70454544
36,48,7,0.28378376
36,49,13,0.38888887
36,50,7,0.32978722
36,51,1,0.16935484
36,52,13,0.48437497
36,53,13,0.39423078
36,54,3,0.3690476
36,55,0,0.29807693
36,56,9,0.38888887
36,57,5,0.32812497
36,58,12,0.38888887
36,59,1,0.21527778
36,60,8,0.38888887
36,61,1,0.32812497
36,62,0,0.2037037
36,63,9,0.38888887
36,64,4,0.39423078
36,65,13,0.33064517
36,66,13,0.4552239
36,67,3,0.29807693
36,68,1,0.39423078
36,69,0,0.171875
36,70,5,0.39423078
36,71,13,0.48809525
36,72,12,0.28378376
36,73,13,0.38888887
36,74,13,0.6891892
36,75,4,0.32978722
36,76,12,0.35964912
36,77,7,0.33064517
36,78,5,0.29807693
36,79,9,0.43617022
36,80,5,0.55487806
36,81,13,0.48437497
36,82,5,0.48809525
37,1,0,0.4772727
37,2,11,0.4583333
37,3,0,0.617647
37,4,1,0.38888887
37,5,3,0.32978722
37,6,7,0.28378376
37,7,12,0.38888887
37,8,6,0.32812497
37,9,7,0.38888887
37,10,3,0.25
37,11,5,0.29807693
37,12,4,0.38888887
37,13,0,0.57407403
37,14,3,0.2037037
37,15,2,0.4772727
37,16,1,0.32978722
37,17,2,0.70454544
37,18,4,0.32352942
37,19,13,0.4189189
37,20,2,0.171875
37,21,2,0.2037037
37,22,12,0.554054
37,23,0,0.25
37,24,2,0.32352942
37,25,13,0.617647
37,26,8,0.4772727
37,27,13,0.6891892
37,28,4,0.32812497
37,29,2,0.38888887
37,30,13,0.32978722
37,31,1,0.28378376
37,32,12,0.4772727
37,33,13,0.32812497
37,34,0,0.2037037
37,35,9,0.22340426
37,36,2,0.48437497
37,37,1,0.28378376
37,38,7,0.4772727
37,39,4,0.4772727
37,40,12,0.70454544
37,41,3,0.2037037
37,42,9,0.4772727
37,43,9,0.38888887
37,44,13,0.48437497
37,45,9,0.38888887
37,46,9,0.48437497
37,47,13,0.32812497
37,48,9,0.28378376
37,49,6,0.38888887
37,50,13,0.3690476
37,51,4,0.28378376
37,52,1,0.32352942
37,53,7,0.29807693
37,54,3,0.32352942
37,55,2,0.32812497
37,56,6,0.32352942
37,57,7,0.28378376
37,58,3,0.4583333
37,59,3,0.25
37,60,1,0.38888887
37,61,4,0.32812497
37,62,6,0.32812497
37,63,7,0.25
37,64,9,0.38888887
37,65,9,0.57407403
37,66,13,0.32978722
37,67,9,0.57407403
37,68,0,0.32352942
37,69,2,0.32812497
37,70,12,0.38888887
37,71,1,0.32812497
37,72,0,0.28378376
37,73,0,0.2037037
37,74,12,0.70454544
37,75,1,0.29807693
37,76,13,0.38888887
37,77,12,0.4772727
37,78,7,0.32812497
37,79,11,0.32812497
37,80,12,0.38888887
37,81,3,0.32352942
37,82,6,0.25
37,83,12,0.38888887
37,84,2,0.25
37,85,2,0.4772727
37,86,7,0.4772727
37,87,7,0.32812497
37,88,4,0.4583333
37,89,6,0.25
37,90,2,0.32812497
37,91,13,0.4583333
37,92,4,0.38888887
37,93,7,0.4772727
37,94,6,0.38888887
37,95,5,0.38888887
37,96,9,0.554054
37,97,4,0.38888887
37,98,10,0.38888887
37,99,10,0.32812497
37,100,7,0.25
37,101,13,0.27232143
37,102,9,0.43617022
37,103,4,0.25
37,104,10,0.25
37,105,1,0.57407403
37,106,3,0.38888887
37,107,12,0.4772727
37,108,6,0.2037037
37,109,11,0.32812497
37,110,12,0.38888887
37,111,7,0.22340426
37,112,12,0.29310346
37,113,1,0.28378376
37,114,3,0.32812497
37,115,3,0.25
37,116,6,0.2037037
37,117,8,0.38888887
37,118,4,0.25
37,119,13,0.48437497
37,120,11,0.32812497
37,121,9,0.32812497
37,122,1,0.32812497
37,123,3,0.32352942
37,124,13,0.4189189
37,125,2,0.57407403
37,126,0,0.32352942
37,127,12,0.70454544
37,128,12,0.4772727
37,129,3,0.32812497
37,130,11,0.32812497
37,131,12,0.38888887
37,132,1,0.32812497
37,133,3,0.32352942
37,134,11,0.4189189
37,135,3,0.32352942
37,136,1,0.48437497
37,137,3,0.4772727
37,138,1,0.32812497
37,139,3,0.38888887
37,140,13,0.38888887
37,141,13,0.32812497
37,142,13,0.4772727
37,143,8,0.28378376
37,144,3,0.28378376
37,145,9,0.48437497
37,146,3,0.4772727
37,147,3,0.4189189
37,148,11,0.622807
37,149,6,0.4189189
37,150,1,0.38888887
37,151,1,0.38888887
37,152,11,0.7553192
37,153,13,0.617647
37,154,1,0.4772727
37,155,2,0.70454544
37,156,1,0.25
37,157,12,0.32978722
37,158,5,0.70454544
37,159,12,0.70454544
37,160,2,0.4583333
37,161,12,0.4583333
37,162,0,0.32352942
37,163,6,0.32812497
37,164,4,0.2037037
37,165,1,0.48437497
37,166,1,0.617647
37,167,13,0.28378376
37,168,12,0.7592592
37,169,12,0.57407403
37,170,1,0.3690476
37,171,12,0.38888887
37,172,7,0.640625
37,173,3,0.4772727
37,174,13,0.4772727
37,175,7,0.2037037
37,176,0,0.3690476
37,177,3,0.4772727
37,178,13,0.4772727
37,179,5,0.554054
37,180,2,0.25
