sura,ayat,0,1,2,3,4,5,6,7,8,9,10,11,12,13
19,38,0.08870968,0.008064517,0.25,0.08870968,0.008064517,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.008064517,0.16935484,0.16935484
19,39,0.20192307,0.009615385,0.009615385,0.10576924,0.10576924,0.10576924,0.10576924,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307
19,40,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.10576924,0.49038464
19,41,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.32978722
19,42,0.009615385,0.009615385,0.10576924,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.29807693,0.009615385,0.29807693
19,43,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.071428575,0.006493507,0.33116883,0.071428575,0.26623377,0.2012987
19,44,0.009615385,0.20192307,0.10576924,0.009615385,0.10576924,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.10576924,0.10576924
19,45,0.009615385,0.10576924,0.009615385,0.009615385,0.29807693,0.10576924,0.009615385,0.20192307,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.10576924
19,46,0.009615385,0.009615385,0.009615385,0.20192307,0.29807693,0.009615385,0.10576924,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.10576924,0.10576924
19,47,0.00877193,0.00877193,0.00877193,0.09649123,0.00877193,0.09649123,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.00877193,0.35964912,0.27192983
19,48,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.5865385,0.10576924
19,49,0.008064517,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.41129032,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.08870968,0.16935484
19,50,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.117021285,0.0106382985,0.32978722,0.32978722
19,51,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.14864865,0.28378376
19,52,0.013513514,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.14864865,0.013513514,0.28378376
19,53,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.22340426,0.117021285,0.117021285,0.32978722
19,54,0.011904763,0.25,0.13095239,0.011904763,0.011904763,0.011904763,0.3690476,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763
19,55,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.3690476,0.13095239,0.13095239
19,56,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.25
19,57,0.022727273,0.022727273,0.022727273,0.25,0.022727273,0.022727273,0.25,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.25
19,58,0.16141732,0.04330709,0.003937008,0.08267716,0.04330709,0.08267716,0.2007874,0.08267716,0.003937008,0.04330709,0.16141732,0.003937008,0.04330709,0.04330709
19,59,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.10576924,0.10576924,0.39423078,0.10576924
19,60,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.117021285,0.117021285
19,61,0.008064517,0.25,0.008064517,0.008064517,0.08870968,0.25,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.16935484,0.008064517
19,62,0.35964912,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.18421052,0.09649123,0.09649123,0.18421052,0.00877193
19,63,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.28378376,0.28378376
19,64,0.067073174,0.006097561,0.006097561,0.006097561,0.006097561,0.18902439,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.25,0.43292683
19,65,0.00877193,0.00877193,0.09649123,0.00877193,0.00877193,0.27192983,0.00877193,0.00877193,0.00877193,0.09649123,0.00877193,0.09649123,0.18421052,0.18421052
19,66,0.013513514,0.013513514,0.013513514,0.4189189,0.013513514,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514
19,67,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.3690476
19,68,0.09649123,0.09649123,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.18421052,0.00877193,0.09649123,0.00877193,0.00877193,0.27192983,0.09649123
19,69,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.3690476,0.13095239
19,70,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.32812497,0.171875
19,71,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.43617022
19,72,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.22340426,0.22340426
19,73,0.2771739,0.0054347827,0.0054347827,0.0054347827,0.059782613,0.0054347827,0.16847827,0.0054347827,0.0054347827,0.11413043,0.0054347827,0.0054347827,0.11413043,0.2228261
19,74,0.09649123,0.00877193,0.00877193,0.18421052,0.00877193,0.00877193,0.18421052,0.00877193,0.00877193,0.27192983,0.00877193,0.00877193,0.09649123,0.09649123
19,75,0.003937008,0.003937008,0.003937008,0.08267716,0.003937008,0.122047246,0.04330709,0.2007874,0.04330709,0.003937008,0.003937008,0.003937008,0.24015749,0.24015749
19,76,0.007462687,0.007462687,0.007462687,0.007462687,0.30597016,0.007462687,0.007462687,0.007462687,0.007462687,0.08208956,0.15671642,0.08208956,0.15671642,0.15671642
19,77,0.25,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.25,0.011904763,0.13095239
19,78,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.117021285,0.117021285
19,79,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.32978722,0.32978722
19,80,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.32812497,0.32812497
19,81,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.32352942,0.029411765,0.029411765,0.029411765,0.029411765,0.32352942
19,82,0.013513514,0.013513514,0.14864865,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.4189189
19,83,0.009615385,0.49038464,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385
19,84,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.28378376,0.28378376
19,85,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.25,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239
19,86,0.32812497,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.171875
19,87,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.3690476,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.13095239,0.13095239
19,88,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.38888887,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.2037037
19,89,0.018518519,0.38888887,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519
19,90,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.008064517,0.65322584,0.008064517,0.08870968,0.008064517,0.008064517
19,91,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.38888887,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.2037037
19,92,0.015625,0.015625,0.015625,0.015625,0.015625,0.32812497,0.171875,0.015625,0.015625,0.015625,0.015625,0.171875,0.015625,0.171875
19,93,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.49038464,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.20192307
19,94,0.013513514,0.4189189,0.013513514,0.14864865,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865
19,95,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.554054,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865
19,96,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.117021285
19,97,0.08870968,0.16935484,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.08870968,0.16935484,0.008064517,0.008064517,0.16935484
19,98,0.22340426,0.0106382985,0.117021285,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.22340426
21,1,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.3690476
21,2,0.25,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.13095239,0.011904763
21,3,0.071428575,0.006493507,0.071428575,0.006493507,0.13636364,0.006493507,0.006493507,0.13636364,0.006493507,0.006493507,0.006493507,0.071428575,0.13636364,0.33116883
21,4,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.5865385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385
21,5,0.005747127,0.005747127,0.46551728,0.06321839,0.005747127,0.06321839,0.06321839,0.005747127,0.005747127,0.005747127,0.12068965,0.005747127,0.06321839,0.12068965
21,6,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.554054
21,7,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.22340426,0.117021285,0.0106382985
21,8,0.013513514,0.013513514,0.013513514,0.4189189,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.28378376
21,9,0.011904763,0.25,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.13095239,0.011904763
21,10,0.08870968,0.16935484,0.008064517,0.08870968,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.16935484,0.08870968,0.008064517,0.08870968,0.08870968
21,11,0.25,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.13095239,0.13095239
21,12,0.011904763,0.011904763,0.25,0.011904763,0.13095239,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25
21,13,0.008064517,0.008064517,0.08870968,0.16935484,0.08870968,0.008064517,0.25,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.16935484,0.08870968
21,14,0.25,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.25,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.25,0.022727273
21,15,0.013513514,0.013513514,0.013513514,0.14864865,0.14864865,0.013513514,0.013513514,0.14864865,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.14864865
21,16,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.0106382985,0.32978722,0.0106382985,0.0106382985,0.0106382985,0.117021285
21,17,0.008064517,0.16935484,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.16935484,0.25,0.16935484
21,18,0.009615385,0.009615385,0.29807693,0.10576924,0.10576924,0.10576924,0.10576924,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924
21,19,0.00877193,0.00877193,0.09649123,0.00877193,0.27192983,0.27192983,0.00877193,0.00877193,0.09649123,0.00877193,0.00877193,0.00877193,0.18421052,0.00877193
21,20,0.013513514,0.013513514,0.013513514,0.14864865,0.28378376,0.14864865,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514
21,21,0.018518519,0.2037037,0.018518519,0.2037037,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519
21,22,0.10576924,0.009615385,0.009615385,0.10576924,0.009615385,0.49038464,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.10576924
21,23,0.018518519,0.018518519,0.38888887,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519
21,24,0.076388896,0.14583333,0.006944445,0.076388896,0.076388896,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.21527778,0.006944445,0.21527778,0.14583333
21,25,0.013513514,0.013513514,0.4189189,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.14864865
21,26,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.35964912,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.27192983,0.09649123
21,27,0.015625,0.015625,0.171875,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.48437497
21,28,0.007462687,0.007462687,0.007462687,0.007462687,0.30597016,0.08208956,0.007462687,0.007462687,0.007462687,0.007462687,0.15671642,0.007462687,0.08208956,0.30597016
21,29,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.22340426,0.117021285
21,30,0.006097561,0.006097561,0.006097561,0.12804878,0.12804878,0.37195122,0.006097561,0.006097561,0.067073174,0.12804878,0.006097561,0.006097561,0.067073174,0.067073174
21,31,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.13636364,0.006493507,0.006493507,0.26623377,0.26623377,0.071428575,0.006493507,0.071428575,0.13636364
21,32,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.22340426
21,33,0.008064517,0.008064517,0.008064517,0.33064517,0.008064517,0.16935484,0.16935484,0.008064517,0.25,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517
21,34,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.14864865,0.4189189
21,35,0.009615385,0.009615385,0.009615385,0.20192307,0.20192307,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.20192307,0.20192307
21,36,0.067073174,0.006097561,0.067073174,0.006097561,0.18902439,0.12804878,0.006097561,0.006097561,0.006097561,0.067073174,0.006097561,0.067073174,0.067073174,0.3109756
21,37,0.007462687,0.007462687,0.007462687,0.15671642,0.007462687,0.08208956,0.007462687,0.007462687,0.007462687,0.007462687,0.08208956,0.15671642,0.38059703,0.08208956
21,38,0.022727273,0.70454544,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273
21,39,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.008064517,0.41129032,0.008064517,0.008064517,0.16935484,0.25
21,40,0.00877193,0.09649123,0.27192983,0.09649123,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.18421052,0.00877193,0.09649123,0.18421052
21,41,0.009615385,0.009615385,0.7788462,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385
21,42,0.08870968,0.008064517,0.08870968,0.08870968,0.008064517,0.16935484,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.008064517,0.25,0.08870968
21,43,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.32978722,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.32978722
21,44,0.0054347827,0.059782613,0.16847827,0.11413043,0.0054347827,0.059782613,0.0054347827,0.2771739,0.0054347827,0.059782613,0.059782613,0.0054347827,0.11413043,0.059782613
21,45,0.43617022,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.117021285,0.117021285
21,46,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.117021285,0.32978722,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.117021285
21,47,0.005747127,0.06321839,0.005747127,0.06321839,0.12068965,0.005747127,0.005747127,0.005747127,0.12068965,0.17816092,0.005747127,0.12068965,0.12068965,0.17816092
21,48,0.13095239,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.25
21,49,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.117021285
21,50,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.28378376
21,51,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.13095239,0.13095239
21,52,0.013513514,0.013513514,0.28378376,0.14864865,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514
21,53,0.015625,0.015625,0.640625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.015625
21,54,0.015625,0.015625,0.48437497,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.171875
21,55,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.015625,0.32812497,0.015625,0.32812497,0.015625,0.015625,0.015625,0.015625
21,56,0.009615385,0.10576924,0.20192307,0.009615385,0.009615385,0.29807693,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.20192307
21,57,0.011904763,0.011904763,0.25,0.13095239,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.13095239
21,58,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.13095239,0.011904763,0.13095239,0.25
21,59,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519,0.57407403,0.018518519
21,60,0.25,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239
21,61,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.25,0.022727273,0.022727273,0.022727273,0.25,0.022727273,0.25
21,62,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.2037037
21,63,0.013513514,0.14864865,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.28378376
21,64,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.38888887,0.018518519,0.018518519,0.018518519,0.2037037,0.2037037
21,65,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.32812497,0.171875
21,66,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.13095239,0.3690476
21,67,0.022727273,0.022727273,0.25,0.25,0.022727273,0.022727273,0.25,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273
21,68,0.013513514,0.28378376,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.28378376,0.013513514
21,69,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.28378376
21,70,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.48809525,0.13095239
21,71,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.14864865,0.013513514,0.013513514,0.14864865,0.013513514
21,72,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.39423078,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.009615385,0.10576924
21,73,0.005747127,0.005747127,0.06321839,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.17816092,0.29310346,0.005747127,0.40804598
21,74,0.08208956,0.007462687,0.007462687,0.38059703,0.007462687,0.007462687,0.007462687,0.007462687,0.007462687,0.007462687,0.15671642,0.08208956,0.23134328,0.007462687
21,75,0.015625,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.32812497,0.015625,0.015625,0.171875,0.171875
21,76,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.43617022
21,77,0.32978722,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.22340426
21,78,0.006097561,0.006097561,0.006097561,0.3109756,0.006097561,0.006097561,0.006097561,0.006097561,0.18902439,0.006097561,0.12804878,0.12804878,0.067073174,0.12804878
21,79,0.0051546395,0.0051546395,0.0051546395,0.15979381,0.0051546395,0.056701034,0.2113402,0.0051546395,0.0051546395,0.10824742,0.26288658,0.056701034,0.056701034,0.056701034
21,80,0.007462687,0.08208956,0.007462687,0.007462687,0.08208956,0.007462687,0.007462687,0.007462687,0.007462687,0.15671642,0.15671642,0.08208956,0.15671642,0.23134328
21,81,0.006944445,0.006944445,0.006944445,0.2847222,0.006944445,0.14583333,0.006944445,0.076388896,0.006944445,0.006944445,0.14583333,0.006944445,0.21527778,0.076388896
21,82,0.0106382985,0.32978722,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.117021285
21,83,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.29807693,0.10576924,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.10576924
21,84,0.08870968,0.008064517,0.16935484,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.25,0.25
21,85,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.48437497,0.015625,0.015625,0.171875,0.015625,0.015625,0.171875,0.015625
21,86,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.018518519,0.38888887,0.018518519,0.018518519,0.2037037,0.018518519
21,87,0.005747127,0.005747127,0.005747127,0.005747127,0.06321839,0.12068965,0.23563218,0.005747127,0.12068965,0.06321839,0.005747127,0.005747127,0.23563218,0.12068965
21,88,0.013513514,0.013513514,0.14864865,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.28378376
21,89,0.006944445,0.006944445,0.006944445,0.076388896,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.14583333,0.35416666,0.35416666
21,90,0.006493507,0.006493507,0.006493507,0.006493507,0.071428575,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.26623377,0.071428575,0.26623377,0.26623377
21,91,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.117021285,0.32978722,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.117021285,0.117021285
21,92,0.015625,0.015625,0.171875,0.015625,0.015625,0.015625,0.32812497,0.015625,0.015625,0.015625,0.015625,0.015625,0.32812497,0.015625
21,93,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.32812497,0.015625,0.015625,0.32812497,0.015625,0.015625,0.171875,0.015625
21,94,0.009615385,0.009615385,0.009615385,0.009615385,0.29807693,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.29807693,0.20192307,0.009615385
21,95,0.022727273,0.022727273,0.022727273,0.70454544,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273
21,96,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.39423078,0.39423078,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924
21,97,0.005747127,0.23563218,0.23563218,0.005747127,0.17816092,0.005747127,0.06321839,0.005747127,0.005747127,0.12068965,0.005747127,0.005747127,0.06321839,0.06321839
21,98,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.554054,0.013513514,0.013513514,0.013513514,0.013513514
