model,topic_id,word,score
BERTopic,11,laki,0.03914640514111812
BERTopic,11,istri istri,0.03256170088129141
BERTopic,11,saudara,0.029791957863247252
BERTopic,11,perempuan perempuan,0.026764078562579657
BERTopic,11,anak,0.026293842140860817
BERTopic,11,laki laki,0.02558548179295607
BERTopic,11,nikah,0.019750550572555908
BERTopic,11,tinggal,0.019524957518080904
BERTopic,12,tolong,0.051787934432816915
BERTopic,12,golong,0.03946937315292228
BERTopic,12,masuk,0.03680008648979109
BERTopic,12,panggil,0.03166325946522105
BERTopic,12,golong besar,0.029891407555096595
BERTopic,12,masuk jahim,0.029891407555096595
BERTopic,12,datang,0.028306575382750974
BERTopic,12,benar,0.02810689004273423
BERTopic,12,segera,0.024404542262486086
BERTopic,12,tolong tolong,0.02411418173588925
BERTopic,13,api,0.09393122196396009
BERTopic,13,air,0.07852811017908107
BERTopic,13,minum,0.0779184034600806
BERTopic,13,panas,0.06731730351544205
BERTopic,13,gelas,0.05863978034963116
BERTopic,13,air panas,0.032767783175246826
BERTopic,13,nyala,0.029475406955255575
BERTopic,13,bakar,0.026926921406176817
BERTopic,13,mabuk,0.02668614980236345
BERTopic,13,didih,0.025207897341182766
BERTopic,14,dosa,0.15934382484428886
BERTopic,14,dosa dosa,0.06360322678095633
BERTopic,14,pikul,0.02696461658313367
BERTopic,14,ampun,0.024909237184761308
BERTopic,14,dosa besar,0.020940631993224303
BERTopic,14,pikul dosa,0.020940631993224303
BERTopic,14,buat dosa,0.018803369491044813
BERTopic,14,salah,0.016719750025625098
BERTopic,14,buat,0.01671562263769622
BERTopic,14,ada,0.01601633014694838
BERTopic,15,anugerah,0.06329420151105157
BERTopic,15,karunia,0.04792505183835304
BERTopic,15,syukur,0.0356135683156554
BERTopic,15,rahmat,0.03373603028955718
BERTopic,15,nikmat,0.0268769805859714
BERTopic,15,kikir,0.021899613541316074
BERTopic,15,senang,0.020595370500553874
BERTopic,15,maha,0.02011550803942611
BERTopic,15,besar,0.01910631349585049
BERTopic,15,beri,0.019042710631151726
BERTopic,16,hari,0.1738346769648969
BERTopic,16,celaka hari,0.06992451523336785
